,dates,PG1,PG2,PG3,PG4,PG5,PG6,PG7,PG8,V1,V2,V3,V4,V5,V6,V7,V8,V9,B1,B2,B3,B4,B5,B6,B7,B8,B9,B10,B11,B12,B13,B14,B15
17,1987-09-06 13:00:00,,,,,,,,,,,,,,,,,,41.63802793157720,33.303970445416100,46.904902716463100,,,,65.88395650863110,83.80916115213470,94.95016511141460,66.20536135197670,28.098562065325700,46.730237648575600,45.022408665391800,43.694204927271500,45.08082537386410
18,1987-09-13 13:00:00,100.24378756225400,97.16846674060990,84.72972508419630,,50.98082370618940,43.22553732192970,39.45939547306420,30.149909216781200,,,27.998363444498500,19.06209820714220,22.960780015089000,18.50267155701120,,,,61.298591596842,44.71693917106930,46.547810796676400,65.45127823706620,44.666870234556100,68.1742430166377,93.34999479488110,105.92076138107300,118.13866856715000,85.38398224962900,54.121774224149800,73.04195241233750,70.51090854918600,,
19,1987-11-09 13:00:00,102.60961825526400,,,,59.09835378856400,48.298749705963500,44.17596931041140,44.36476957159370,,20.46600936031720,32.39057421313640,21.361366095033500,21.941202131426100,16.169698373594900,8.548781137506820,,-13.143659550636400,80.92468654738240,51.63368044910050,50.94552042501360,69.12211414291130,48.07825289452330,73.56521670229110,95.94952451971390,114.43324811316800,125.00413598911700,,58.98158110049100,81.03687469279680,74.66222252908170,,77.51437806661240
20,1987-12-18 13:00:00,96.20238517631900,93.08005998493840,78.2828408623063,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21,1987-12-27 13:00:00,102.71812841815800,98.00433476369700,82.51581059004580,,,,32.2755832440472,26.731664953012600,36.32394466330700,18.755764753801700,,13.779025618926000,8.270265635339930,7.493840760215240,-2.2864062753605300,-26.53936238317580,-9.748703126846140,,,,,,,,102.91969166981600,113.67174160754500,,58.479830952795000,87.85201036075680,,,
22,1988-01-03 13:00:00,105.21919061654300,100.38528294919400,91.52313420882280,69.19781888484290,48.10152859567890,35.36397606160340,37.31322043722720,33.87988133099530,35.74887756571400,12.01692861139510,12.705941517029200,9.812801671258560,9.611639022916250,5.352928147350750,-3.79471496337524,-25.216666024204100,-8.937487080457970,61.700901849206100,41.6778133977529,43.12463424094880,57.13315440248690,37.86132363667970,60.08333880169470,,97.03558976907850,114.24358531586400,,55.09189970583580,79.06989094127250,73.49707510726680,72.41332882430830,74.49071693021440
23,1988-01-12 13:00:00,103.0617390992580,101.51039269997600,99.72234892212930,77.86516796606830,55.22406028453260,44.60707114344560,42.83225363558580,37.89961683901520,36.65576827863230,10.17649085014500,9.501596082669210,11.514313217143100,6.70651349688166,5.1489706188697600,-4.002114800452000,-17.18056501628890,-0.5138218305812970,50.28191342291240,37.27710458950930,38.730079569220500,,38.52084297180100,64.69129123205130,82.42234458645690,96.49762753320750,115.71811924739200,94.46949491130500,55.714712325307000,76.67125452881880,79.25492821443020,78.95489843950710,86.4744503624307
24,1988-01-19 13:00:00,97.54075775002530,,86.75287731686980,70.14169525364520,46.926940478216100,35.403139906750500,35.031336917031500,32.397217897897800,38.39597290900480,14.95499955285350,21.263105333538800,17.844305395723900,9.825782987076340,10.36873982123950,0.6012035003556180,-23.342500852974900,-7.029897608780740,54.10316463606840,34.01894042599260,36.62879541273860,53.2701671737723,38.276149673302200,58.90391734385290,82.94192139290130,100.17092832259000,,,56.33902441390370,73.2334655337024,71.08499721636140,70.61704282339860,73.09392238367740
25,1988-02-20 13:00:00,104.165033594298,105.59935204183400,91.0050898790848,72.08056760916370,50.94474209764660,,40.41534215218040,39.48941584922130,,,27.091887521561100,20.130667526816200,17.504653722785500,20.699060052549100,6.387717396209550,-14.741050744757500,0.24863314626091400,67.30797814309980,43.779850031702900,44.77859505178400,60.07669475744320,45.78086451998820,57.8039851138401,84.25451358854340,109.14302174571800,,,62.01473255203800,83.81395184738780,77.2456143864859,78.47280874734860,88.42029762292020
26,1988-03-07 13:00:00,106.13441200968900,105.36528024033300,82.28254300783830,,50.94481178036790,,37.40367821118910,35.93257088374930,42.60544130261770,23.037615430481500,28.334480190073700,20.264866728974600,19.347733671878100,20.12823222629050,2.0413608742746800,-20.734414964722600,-5.913354124565980,63.48935612089030,43.33214493654670,44.51684599594060,60.51128139300200,45.35252671862420,61.34840646571560,83.29674547346910,109.22288717556400,119.03037096484700,,63.49452291570660,76.15116287858950,74.0143664413203,74.23579256555370,79.1070921727279
27,1988-04-08 13:00:00,,,,,,,,,,,,,,,,,-11.256568767193100,54.78772568742340,37.77672165553170,,,,63.336277840914800,83.1116579793078,,,,,,,,
28,1988-04-17 13:00:00,101.99899655694800,103.39462544004400,89.75197074558200,72.10042890241610,60.77167806259800,44.91653620099100,50.151351998219600,48.60268899865270,41.26632916766490,21.471491655679200,29.82820352402000,25.5582600349009,20.48437841978800,15.802313632408200,10.067023092547700,-17.931883568032300,-7.462974779159530,57.60836470630530,40.41298916382200,,,,61.879473685666400,90.45100848537120,,,,50.39911512217500,78.4476234636424,,,82.72064527179620
29,1988-05-19 13:00:00,105.35701181850800,104.1776338794990,89.95197859124360,72.64524651772940,57.09217015013350,48.54649935878900,53.2237299605111,45.57968639128360,,19.53248768817550,30.289601500146100,21.043364688506900,18.853931671385700,14.998625809625400,11.079524151127300,-16.186379526497400,-5.753093057502800,70.37603957528830,49.85685202543690,52.333479746344500,65.41387728753970,51.23980737610330,66.55642106182660,94.44766624558060,106.1253109300020,120.19286077842800,92.08586962682100,,,,,
30,1988-06-20 13:00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31,1988-07-06 13:00:00,91.58747856222160,94.29695919138440,77.57629586265610,64.16268361776740,49.73689092304230,36.05371312322690,37.706012075482800,24.456656156761300,33.282702454028700,10.151001037096700,11.363299053877800,6.238299099104610,4.591414357787590,1.971622662385140,-10.976707292740000,-33.619798385971700,-20.65798882231250,41.70863385724710,27.642093580399900,30.081833110595800,40.33335032199970,25.150071288221300,43.1339046165346,76.66896917705280,88.19446573104320,107.3543765552810,,,,,,60.03687989053540
32,1988-10-10 13:00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
33,1988-10-17 13:00:00,77.94346686206000,84.9333960632792,83.75487774369170,,54.77034197791970,42.255984745218300,40.46458307676740,41.22747587330570,48.16663586578410,25.972952976014900,33.79647293746420,23.29734925872280,16.96179541796970,14.700249489262100,7.933122730785250,,,74.16724427113910,56.31847771794780,51.85190438864300,72.88548321564550,53.57027326258680,69.35714332847070,90.98941839881290,102.05534994845000,110.95147579511000,,44.19516873908710,65.92519353456350,,64.10833534421410,71.72224910107880
34,1988-11-02 13:00:00,80.3765457181827,85.24666883399980,75.96635572340430,61.23190807535370,,,,,,,13.082519367319700,3.7158168670255000,0.5137200945100140,-1.86462092774633,-10.918664364160900,,,,,,45.14269347749530,29.4286178486636,44.66807259267360,65.83803868262300,82.7688476635469,97.98288632687180,79.20339599695720,35.282828603023000,62.29182864011460,54.30546499913920,57.138677965194200,60.764905280327600
35,1988-12-29 13:00:00,,,,,,,,,28.069222190563500,5.3501953398246500,2.875253092592540,0.3653116036799880,,,,,,36.14603702295320,21.471515392883200,,,,,72.17738215291740,91.95923305739610,107.90633439227700,87.80574398886120,,,,,
36,1989-01-05 13:00:00,107.64899611077700,100.72072996038000,78.86039085447840,67.58647091352640,,,,,,,3.624162761044300,-5.323554207890550,-7.626028000615400,-1.6806791284864300,-5.664356582642040,-17.50325096968000,-6.368930438205440,35.617783468791500,23.265514980278300,36.027619384435100,37.980422714489100,26.380639830151500,43.270594956033800,68.82607235028390,88.54293794200150,109.54064401548400,90.80377696213780,53.42412332697990,71.41970227548080,,,72.53182507454540
37,1989-01-14 13:00:00,,,,,,,,,,,,,,,,,,,,,,,,,106.89889819741100,121.76400399927600,,60.73844238319050,84.17801888122520,,,
38,1989-02-22 13:00:00,107.30461248391200,106.45252972687900,,,52.08918742627990,,,38.38952265800740,44.94154600291700,30.136409595904100,40.75631861407920,31.661798941872400,27.005835248719800,23.037620720038200,9.644420888275200,,-8.280539675488890,67.53434567672670,54.21979069750540,55.34154492218130,67.11010414767760,52.1710899412343,68.84952442376480,94.11283706345230,115.61320652328300,130.4316542105230,,64.28670559087240,87.73215997743870,81.78041663387490,,93.36445953511520
39,1989-04-04 13:00:00,,,90.33094005218990,81.85341933208630,,42.2670443625538,41.03021557807650,31.403377929980100,,,,14.135760055587600,14.104502661118700,11.535418013478000,6.952006371853070,-10.54232521765320,6.294038533373680,51.58729101110310,,,,,,,,,88.32188674861560,,,,,
40,1989-04-11 13:00:00,,104.30562227905100,86.22553973633680,75.88425678845340,,42.24342527898650,42.71719027190460,32.85790575337950,38.332803962837300,17.601814256467800,25.555530501073800,19.083030044578000,15.042171989233500,10.27896882626630,0.15861472065400300,-17.821915985783200,-7.1477442118321200,56.268084951406900,37.44792467181770,,,,58.31085208412640,81.86829396983620,,,89.41209972771930,51.20878244377450,,,,
41,1989-04-20 13:00:00,,,,,,,,,,,24.334997852771800,18.013733211413400,13.559590464495400,15.634667146030700,4.144448435647860,-14.936345065159500,-0.5423299429343100,49.920047467628600,,,,,,88.4122097941015,101.8463835448110,116.23944856881300,93.58659887294030,53.150314254641500,,,,
42,1989-04-27 13:00:00,113.41500412969400,,91.11888613594000,71.38904617668690,52.1373730246936,39.96172361490230,37.68285872356930,27.448296865876100,,,31.35222045172630,21.941219052126400,16.853854227632000,16.595360186566800,3.913067965870930,-15.276368470810100,1.0019318874973600,69.65346498008080,56.50591036669350,,,44.19962676999060,64.7043498218509,88.65247756547810,102.3107167665690,123.61955129617600,,59.92824820129700,79.17536803209180,83.23500682185190,80.09427372058120,85.72619987079260
43,1989-05-06 13:00:00,104.81600227830300,105.82446026560000,88.47647468941410,76.9241843038778,,,41.68868910434520,33.211148532602600,,,1.6018534146620700,-1.546312617546200,-1.3001593335070200,-6.2076541295271500,-17.321030708454300,,,,,,,,,,,,,,,,,
44,1989-07-25 13:00:00,,,,,,,,,,,,,,,,,,38.00717706057450,26.446845553890800,32.44774055094090,,77.34812152827080,,,,,,,,,,
45,1989-08-01 13:00:00,87.46288944912640,95.1574703206291,79.43494505404770,65.53579420847420,48.05514331487800,,31.170313779676300,25.508724603929100,36.53603029560800,14.069022458362000,20.18263309562230,13.647204778775100,8.112489402906000,7.0966667327357600,1.1744685891275100,,-24.615216130687100,46.81167963722900,35.99958051404400,,,,54.13632408096060,79.26278364408320,,,,42.99367224061390,,,,
46,1989-08-17 13:00:00,,,,,,,,,,5.046688456889790,7.308058283170810,1.5104988787548000,2.3360095032170600,-0.680971369530641,-10.333323741199300,-28.612583870593200,-24.765497660227900,22.825381623485500,19.334989471473800,22.555528302600300,39.70146130123890,32.44483484578650,50.0853532077484,75.63260295222440,83.14131278768350,94.69153991758760,75.21576623847130,37.99822038365720,58.312339711746700,46.397244213316600,,53.31146117102810
47,1989-09-02 13:00:00,85.50202766279910,83.34428112227980,,,,,,,,,18.184860475551400,5.570842413240350,5.438169279027550,2.5592012935136200,,,,41.77727952498990,40.48251581847350,,,,44.721637909006500,66.94190944533070,82.62827647205140,91.51024715831380,78.60273433580990,43.35936458753480,,,,
48,1989-09-18 13:00:00,86.71878569466880,,,53.199805938835000,,,,,,,,,,,,,,,,,,,,,,,,,,,,
49,1989-09-27 13:00:00,,,,,,,,,,,16.101285561415300,5.405264170336830,2.6879810445051500,0.5807796953673610,,,,,,,,,,,,,,,,,,
50,1989-10-04 13:00:00,94.94706852026280,,77.43827146933920,,47.58760440464040,39.42566107657540,43.94378757072920,31.282383570955100,,,,2.651535768343710,6.657577436448080,6.762143545798260,-0.1489525128239910,-27.014314813987200,-18.36227648336600,52.25846263693590,33.832462403688600,37.66238947949210,,33.14304961564430,55.087531428443300,75.70127163005390,86.82871110246150,100.14703174045700,87.13516900402560,53.66188931015820,68.97570713377290,63.07550681129600,64.33104075570240,
51,1989-10-13 13:00:00,,,,,,,,,,,24.898731050645900,8.687856367130550,3.178865692496140,-0.4807067019594730,-3.506368170364280,-25.30930269333160,-16.403166118469000,46.64250718462640,34.420461866181000,,,,54.00647498678670,79.82452791398790,93.63559785491730,96.4100812602403,81.10378688325220,47.649714983881100,76.72789922893460,,,
52,1989-10-20 13:00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
53,1989-11-05 13:00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
54,1989-12-07 13:00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
55,1989-12-23 13:00:00,115.8488596910210,105.09941384996100,86.81617415540020,65.64537305388540,46.29552517278000,34.706823173774900,28.921252215979800,28.30978426881540,34.623043716477600,10.638573633162900,8.747123482199610,8.213426757376540,5.808632882150000,5.127293811559460,-1.571490235580330,-8.555481782848230,10.71919533157570,55.650319441457300,36.101510838334800,48.24203464076940,51.480161110322500,34.23909162791460,53.533675573705300,79.50210348451580,87.72104437552200,108.64976304453700,91.3723237572517,56.48577159187250,80.63866847031140,81.39512258278180,77.72312560298050,75.96465930856770
56,1990-01-01 13:00:00,,109.13909153717500,97.98269435462140,80.33228017458750,61.47849695894500,48.88615960853170,42.26557584593040,37.93961670908150,42.73252333412080,18.84580747664610,24.51939959409700,23.101388929379000,19.779603339509400,19.661758108292000,,,,63.47358810641170,45.63066731039290,48.629223832167600,64.51582678791690,42.15423081232370,62.38144528333370,88.9549490907308,95.76511710830390,113.43719200408500,100.89436358955300,69.05460209013510,91.05381610390760,78.75944840089720,80.94535300162470,87.15235858458600
57,1990-03-06 13:00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
58,1990-03-13 13:00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
59,1990-03-22 13:00:00,,99.52720008763090,80.87056095218470,67.59030920939690,50.21384361624680,35.09564775031170,35.74823244072630,29.979476977116500,,10.354640221658900,14.444805772140600,0.48314065493892100,1.5031728336018600,1.1107191727610900,-0.082039693999441,-10.381919069880100,4.175869057279280,42.608980088060300,,,,,47.01103524574680,70.88339407025340,85.68917967687770,98.09274149876650,82.98733010549730,54.42543480510950,73.62927894556190,66.06426157508570,65.1539583985539,70.91536752266540
60,1990-04-30 13:00:00,99.30994818631560,103.74052160426000,84.19402093731440,67.22943071756470,56.42856561945230,48.40159843859680,48.69612775012810,38.97292729407770,39.20582571571920,16.71800597218940,20.458240435356100,20.840230638675400,12.994275145101900,13.849996977602300,3.457381766994010,-27.512478874415200,-16.304036099378800,55.44188904597220,45.57318679514610,49.1435652977762,,47.87093270918810,66.34229381941140,91.1403846287738,106.03070203524600,122.02362438037700,,,,,,
61,1990-05-16 13:00:00,89.47698155352010,,,,40.18280481777940,38.14867792768610,,20.629567815209000,27.266586980007300,9.431097516443940,17.38545728825510,3.7666470881453400,2.0777166636765100,-3.0575704269977900,-10.052184622487500,-31.24369887981090,-23.782996637980800,46.79211477009660,33.03045999111210,41.59071791705680,,,,71.7510359382953,90.74447083088050,,,,,,,
62,1990-06-10 13:00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
63,1990-06-17 13:00:00,80.48644030512340,91.76715391800550,81.72104298934310,,,,,,33.70280972753970,12.227668650374900,15.655778296469200,4.88703411909516,,,,,,43.21002379331140,32.11542373106490,,,,,,,,,,,,,
64,1990-07-12 13:00:00,,,,,,,,,,,13.865719691698000,8.198901086832350,,,,,,53.758225375314200,32.850684038960500,,,,,,,,,,,,,
65,1990-10-16 13:00:00,93.8975299198043,,78.82457450920690,66.96156149810770,,,,,,8.666904555483210,11.999875179812400,1.0951892556088500,4.276064649809540,2.2398358854186400,-5.94680329407716,,-19.168372617944000,56.521347443838300,33.41571621311650,34.37814690844410,46.84680256819780,27.7360887891525,51.58772179271810,71.89900292017630,90.0595251649298,102.71685121970400,81.6541610542858,40.639922201486600,64.58976326322710,60.72427780133110,59.93682099043160,72.11291571300490
66,1990-11-01 13:00:00,,,84.18588888840290,72.63304002487040,,,,,34.62750319524440,8.158248990346860,3.136036879060400,0.4620186949110950,-5.28582703217131,-6.562728894580370,-7.0492702010572900,,-20.079936837749400,,,,,22.485965885893600,45.59974729857580,64.23188177821910,84.27844665493250,,82.5650795185361,42.32796680188340,65.83102021040450,55.59329945539090,64.60463491626510,70.75546564490340
67,1990-11-08 13:00:00,93.45635406255310,100.71220813948800,88.7398852135805,,57.612960129395900,44.311330538349800,43.42307388798340,49.83692701240550,44.39427874709240,22.792910604202500,31.241307309108200,23.05710846798190,18.241664529688400,17.930587593206300,7.94195134092357,,,64.24019144610070,52.37924797104460,50.4865997763618,67.90294320385200,54.28882723866970,71.11448553589000,88.68552721723520,100.54012258511300,111.10176078914700,100.56393697226000,56.5399527467212,77.5083549979702,67.56226223954990,76.24003868243630,80.14269539040240
68,1990-11-24 13:00:00,,,,63.4137194912287,42.906803569537300,30.523095475263200,32.49783942751360,33.40318621505710,,,28.149647906460200,21.650274942210400,11.827066957096400,1.0895909276908900,-4.817208721461140,,,,,,59.83222685693820,39.83899630427670,61.38803225838990,81.86255918405680,93.89159698974060,107.76037386877300,93.38448918474650,47.61014717209500,63.41511661052740,,,
69,1990-12-19 13:00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
70,1991-01-04 13:00:00,104.48591786674900,99.11016253802440,82.97507866019930,,47.74302313345820,32.19499529484700,31.31868537152440,31.96427001494090,37.7853657711119,19.117440275235100,32.938587873133600,24.51458159316060,18.58673227464350,15.098110054308000,5.7473438334106300,,,60.21080762790170,48.229122560350800,46.32329256153440,63.63107651484460,43.59773117224030,60.55892018266880,80.24003747697110,94.71972961496750,105.9376161526230,,52.73616802880480,78.0429119485515,68.47003615272700,75.79566081863660,76.41432474402040
71,1991-01-11 13:00:00,112.34973391817400,99.98731841608870,86.78523933880620,71.02768891794580,47.82197304030220,34.65298446238450,,23.043813407123200,32.87772045768890,7.132602759084720,6.605525942164130,-0.9208136337665260,-5.150641305380230,-6.201013828417150,-8.316114898703280,-22.05685334662940,-2.690831086509770,45.58875524267260,31.505092244985300,41.44515371474410,46.067321736089100,28.430851760355300,,,,,89.12536670228850,51.06818825276710,73.26828701275100,77.05264289023190,75.62656966715370,81.41023904001400
72,1991-02-05 13:00:00,107.60305636869000,107.36035956809700,92.59388323503920,77.0681882465137,,,41.538889097607900,39.234474280910400,,19.249668723037200,23.787423844470800,20.579296597514500,14.943097319830100,17.676184163646700,12.327124310949000,-19.160370415375100,-15.725266138430500,63.78965033487070,43.61069105750260,,,47.86823772206190,62.244773526861800,81.4929466892913,97.46614100841400,109.94846018888700,,57.66148505037150,77.298913566802,78.5219614777359,75.85414454759540,81.64068019055840
73,1991-03-25 13:00:00,110.24648944438600,,86.73512425221250,71.8815343042855,46.16460572729880,33.21112789411140,31.539278056550700,30.857967399505600,36.98833896251710,15.769598964691100,19.506162946551100,16.696812245406100,15.664037299478800,15.335201325720500,6.397324689350560,,-15.305663127379,52.1249067928243,31.53083380640510,,,,57.247256426748100,82.73732178798480,92.76494134228820,110.00416077781100,95.84738283670810,52.67998646961890,73.61405258978720,72.34407608727000,72.0716156295899,78.82065631904290
74,1991-04-10 13:00:00,,108.77819578007000,93.94387463643160,77.17419266084950,,39.62007319511910,36.92178174085390,30.968735333535600,33.12728866998730,15.738176272434500,25.455894369122400,23.117436969029400,17.566787726418800,15.226464412944300,6.080074016391900,-15.690182127730400,-5.546499545933310,54.99344424285180,36.84695711027720,39.952777145147700,,47.0119373871669,66.40802306660850,90.17128285405610,95.063322204917,112.49815316550600,99.18384079683730,62.08191058539370,83.48309608544350,,,
75,1991-05-28 13:00:00,100.43947171881000,102.68979298751800,85.27862607945330,74.00184732447780,53.90738594380270,,36.141532639550500,30.84629401147790,36.67108721760670,19.754209643951500,32.978707391326300,26.255174314161500,22.69654520482450,19.651996656391300,11.955201061584000,,-13.145086381682400,50.95724459443620,35.35763342872780,46.459006437439900,,49.32598382342190,69.79961996111740,92.33393499957250,105.9745362543410,118.61490004330100,100.05271709472200,57.945956092259400,77.51262560694100,80.01025869032520,81.52440393595180,85.93422376359580
76,1991-07-22 13:00:00,92.08393738304750,94.93768592132130,75.03802234163830,65.99407129055310,57.18299281830550,51.064432362753600,44.08380408288900,24.22079446028860,39.53051399078560,13.882333976105000,22.521448869666300,9.911965410512610,2.803537614175270,-4.4875685450369200,-11.768546394351200,-34.968981256509800,-18.277484475606900,48.31037355593200,,,,,50.377836273324900,74.04935922973730,,,,,,,,
77,1991-08-07 13:00:00,86.92827501487360,,76.59375672269290,65.7737669625736,52.579391704184,46.31613568640870,44.249992195657000,25.649850131838300,41.24324316053440,17.409131139123300,21.269768491167800,11.843868049046500,8.003100182980260,5.315797771925660,-0.5489302893904300,-31.38835695916190,-14.737549673982900,51.978138978782000,35.88350758422080,39.53515193899430,53.415362102847800,32.10141278574570,52.868181957285300,72.39376723661190,,104.28940212133900,,47.10670582289120,71.97052815976410,,,69.08090258649750
78,1991-09-08 13:00:00,83.38408483278380,83.86998605138600,,,40.005534469922200,31.677348628698500,15.617921965420700,6.3107193182650300,,,9.925016253114130,-1.0959719851478500,-1.4859298129852900,-7.066701712380130,-11.44704121127890,,-26.626151481601000,,,,,,,,82.1026405953805,93.8425947524173,75.41497928331040,54.919713525645500,81.80726660526010,59.31663862557120,,
79,1991-10-10 13:00:00,92.01558932792170,96.08309123849080,76.17087111866340,,50.22586272226180,,47.39186795350840,45.54718048861470,43.628469963160700,21.82743488544040,29.662276839740600,15.329319521630600,16.83784799587320,15.799378749585300,1.4779877037414400,-22.619419958600500,-17.03200524210840,63.6104223958069,44.328777234450800,43.76980096446930,60.34244622982570,43.5944624342948,56.398332301363600,82.87327621686060,95.90365081615720,110.23072902939500,85.66378913465460,52.28041770191610,80.83991444895620,,69.35184399029110,76.72794212678940
80,1991-10-26 13:00:00,,,,,,,,,,,,,,,,,,,,,,,,,,95.88850893452630,74.70055963797360,43.319649002325100,67.12933560752360,,,
81,1991-11-04 13:00:00,,,77.11531566294570,54.23257334798020,42.52931017643910,29.311737307437,21.511601695031400,12.056847699242400,,,-1.4133826390454000,-12.376660936284100,-11.212532405323300,-11.349292912102000,,,,38.47222104837720,29.90873531097860,35.74558103844460,44.50353796050370,19.727812641375600,37.609057202826100,53.69725749788160,75.34461820582250,86.9876605609154,68.65722694347420,33.483884075777800,54.93103770123660,50.22628015364280,46.08661532124560,57.47752163364060
82,1991-12-29 13:00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
